12,0.289537,0.308839,0.879357,-0.937981,0
12,0.222503,-0.0670334,-0.0715023,0.248464,0
12,0.293975,0.85985,0.0354533,-0.120599,0
12,1.11968,0.313573,0.380607,0.405981,0
12,0.0596488,0.0636254,-1.94209,-1.65256,0
12,0.154097,0.0944483,0.100745,-0.13219,1
12,-0.141448,-0.150878,-0.0678671,0.0451943,0
12,1.58881,1.58881,1.53289,1.15229,0
13,0.151979,0.162111,0.172918,0.326813,0
13,0.242118,0.0901389,0.0961482,-0.102558,0
13,0.152099,0.578187,0.416076,0.828734,0
13,0.704289,0.162239,0.0721005,-1.57195,1
13,-0.0361149,-0.0385226,-0.0410908,-0.347478,0
13,0.569096,0.605211,-0.645559,-0.54941,0
13,-0.598785,0.705447,0.74397,0.482337,1
13,-0.638704,-0.638704,-0.672562,-0.110765,0
14,-0.24049,-0.256523,-0.335756,-0.35814,0
14,-0.362378,-0.121888,-0.130014,-1.48894,0
14,-0.0670954,-0.0715684,0.243203,0.259416,0
14,0.165028,0.232123,0.354011,0.697682,0
14,-0.0405934,0.551859,0.58865,0.82914,0
14,0.474068,-0.0432996,-0.0461863,-0.0106936,1
14,0.229098,0.642328,0.680384,0.923587,0
14,0.244371,0.244371,0.28767,0.420912,0
15,0.938303,1.00086,-1.06758,1.13875,0
15,2.49509,1.55679,-1.80694,1.9274,0
15,0.992671,-2.44878,-1.44792,2.58368,0
15,-3.35458,-1.05885,0.635156,-0.6775,0
15,1.42493,1.54093,-1.64366,-0.576081,0
15,2.96455,1.51993,-2.51646,-1.05697,1
15,2.78962,-3.41338,-2.07751,-0.208576,1
15,-2.97559,-2.97559,-1.62126,-2.25641,1
16,-0.220254,-0.234937,0.557889,-0.595081,0
16,-0.799181,-0.578927,-0.617522,1.96187,0
16,0.0321333,0.122805,-0.400216,-0.426897,0
16,0.149405,0.0342755,0.613203,0.852579,0
16,-0.396331,-1.0404,-1.10976,-1.33002,0
16,-0.552623,0.422753,0.450937,-0.189199,0
16,0.133315,1.25054,1.45111,1.85133,1
16,0.142203,0.142203,0.564956,0.882284,0
17,0.340889,0.363615,0.387855,1.70858,0
17,0.949092,0.608203,0.64875,-0.692,0
17,0.602342,0.642499,0.278884,-1.44944,0
17,2.29638,1.69404,1.08583,1.15822,1
17,0.729013,-0.777614,1.23789,-0.363902,0
17,-1.88353,-1.15452,-1.23148,-0.582734,1
17,-1.72891,-1.84417,-0.829455,0.529398,0
17,2.45329,2.45329,1.76984,0.684012,0
18,0.326111,0.347852,0.371042,-0.395778,0
18,0.539028,0.212916,0.697356,1.42844,0
18,0.0343463,0.0366361,-0.311216,0.331964,0
18,0.880882,0.846535,0.192764,0.205615,1
18,0.302002,1.51693,-1.61806,-1.24702,0
18,1.74426,0.322136,0.343611,0.144002,0
18,-0.901846,-3.13226,-2.84913,-3.16034,0
18,0.961969,0.961969,0.639834,0.447069,1
19,0.175845,0.187568,-0.200072,-0.278743,0
19,0.481068,0.305223,-0.325571,0.905958,0
19,0.102208,-0.903047,-0.715479,-0.763178,0
19,-0.955629,-0.109022,0.196201,0.475325,0
19,-0.423843,0.817579,0.872084,0.610763,0
19,0.314381,-0.452099,-1.37102,-0.799375,0
19,-0.221565,2.19523,2.59258,2.32092,0
19,-0.236336,-0.236336,0.482239,0.927856,0
20,-0.809487,-0.863452,-0.921016,2.5451,0
20,-1.33345,-0.523962,1.46664,-2.08318,0
20,-1.23605,-1.31845,-0.454998,0.485331,0
20,0.866246,2.10229,0.727314,-2.14618,0
20,-0.451286,-0.481372,0.543013,-0.712718,0
20,0.272869,0.724154,-0.986612,-1.52,0
20,0.228529,-0.243764,-0.513463,-0.968461,1
20,-0.816852,-0.816852,-0.772431,-0.73138,1
21,0.180929,0.192991,-0.205857,1.18124,0
21,0.293923,0.112995,-0.120527,0.128563,0
21,0.414715,-0.464825,-0.271834,-0.289957,0
21,-0.878136,-0.442363,-0.329368,-0.351326,0
21,0.312916,-0.496532,-0.529634,0.0737782,0
21,-0.799276,-0.333777,-0.356029,-0.235501,0
21,0.870317,0.928338,0.634979,0.363145,0
21,2.54389,2.54389,2.21012,1.88075,0
22,0.103199,0.110079,0.117417,0.125245,0
22,-0.135685,-0.238884,-0.25481,0.271797,0
22,-0.0266149,-0.0283892,-0.138468,0.147699,0
22,0.302836,0.329451,0.568335,1.19368,1
22,0.117972,-0.25383,0.270752,0.153334,0
22,-0.363802,-0.125837,-1.06959,-1.3244,0
22,-0.334986,-1.07098,-0.96038,-1.09885,0
22,0.357319,0.357319,0.134226,0.383132,1
23,-0.514204,-0.548484,0.58505,0.624053,0
23,-0.603087,-0.0888833,-0.671227,-0.715975,0
23,-0.546793,0.583246,0.0347621,0.0370796,0
23,-0.534467,-1.08126,-0.451984,-0.727263,1
23,-0.193981,-0.206913,-0.220708,0.364342,0
23,0.500989,0.69497,1.15778,1.24111,0
23,0.229717,0.245031,0.451945,0.486707,1
23,0.559444,0.559444,0.741301,0.663974,0
24,0.657613,0.701454,0.886267,0.945351,0
24,1.06903,0.411418,0.438846,-0.883564,0
24,0.568146,1.01095,0.180072,0.192077,0
24,1.55379,0.606023,0.194604,-0.207578,1
24,-0.0312199,-0.0333012,1.97593,1.31832,0
24,1.21164,1.24286,-1.32571,-0.497371,1
24,-0.99078,1.05683,-0.0355213,-0.215593,1
24,-2.05968,-2.05968,-2.08895,-1.89435,1
25,-0.138983,-0.148249,-0.522338,0.91244,0
25,-0.530621,-0.391638,0.417747,-0.445597,0
25,0.0517411,-0.279819,0.209873,0.223865,0
25,-0.317521,-0.0551905,-0.446829,-0.476617,1
25,0.09149,-0.31163,-0.332406,-0.471389,0
25,-0.389743,-0.0975894,-0.104095,-0.521843,0
25,1.89688,2.02334,1.93757,2.14744,1
25,2.29659,2.29659,2.199,2.32023,0
26,-0.288819,-0.308074,-0.855638,0.91268,0
26,-0.090416,0.198403,-0.21163,1.90241,0
26,-0.204376,-0.990851,-0.188691,1.37358,0
26,-0.710922,0.218001,0.416405,-1.99374,1
26,-0.658129,0.827473,-1.16088,-1.58429,0
26,0.0737521,-0.702004,-0.820707,-0.647848,1
26,-0.439054,-0.468324,-0.882638,-0.615585,0
26,1.17091,1.17091,0.748804,-0.0220561,0
27,0.0273185,0.0291398,-0.0310824,-0.0331546,0
27,-0.27972,-0.307039,-0.480146,1.05282,0
27,-0.0154348,-0.163394,-0.134254,-0.599851,0
27,-0.136718,0.0164638,0.466601,0.497707,1
27,-0.537755,0.573605,0.741838,0.710756,0
27,-0.12807,-0.665825,-0.710213,-0.998062,1
27,0.0922056,0.0983527,0.611846,0.656697,1
27,0.708701,0.708701,1.19461,1.66121,0
28,-0.0754361,-0.0804651,-0.0858295,1.13766,0
28,0.0320048,0.107441,0.152415,0.71056,0
28,-0.177571,-0.18941,-0.108944,-0.116207,0
28,0.219822,0.397394,0.254505,0.271472,1
28,-0.116562,-0.124332,-0.132621,-0.388592,0
28,0.221405,0.337966,0.360497,0.259772,1
28,1.01989,1.08789,1.21222,1.32116,0
28,2.20484,2.20484,2.30203,2.2716,0
29,0.383352,0.408909,-0.838698,-1.05028,0
29,-0.131372,-0.514724,0.549039,1.86906,0
29,-0.201404,-1.42385,-0.637574,0.680078,0
29,-1.12003,0.214831,-0.299894,-0.319887,0
29,0.146733,-1.06913,1.1404,0.757049,0
29,-1.15882,-0.156515,-0.69464,0.742157,0
29,-0.767038,-2.949,-2.81144,-2.26312,1
29,0.818174,0.818174,0.166949,-0.132945,0
30,-0.480588,-0.512627,0.546802,-0.583256,0
30,-0.89738,-0.416792,-0.837666,1.19864,0
30,-0.743808,0.793395,0.280768,-0.299486,0
30,-0.340734,-1.08454,-0.29923,0.541428,0
30,-0.299785,0.795509,-1.80051,-2.30954,0
30,0.426019,-0.319771,-0.637128,-1.17489,0
30,0.240204,-0.601235,-0.848543,-1.12931,1
30,-0.256218,-0.256218,0.341089,0.379999,0
31,0.573696,0.611943,-0.652739,-0.696255,0
31,0.875039,0.301343,-0.321433,0.342861,0
31,-0.238826,-1.54495,-0.933004,-0.995205,0
31,-1.19364,0.254747,0.55609,-0.593163,1
31,-0.234216,2.08412,2.84607,2.23595,0
31,1.70403,-0.249831,-1.66289,-1.34146,0
31,-1.21169,2.00348,2.22306,1.87326,0
31,-1.29247,-1.29247,0.266486,-0.289604,0
32,0.65584,0.699563,1.68823,-2.68497,0
32,0.847915,0.192075,0.20488,-0.218539,0
32,0.84271,1.4862,-0.0965095,1.09197,0
32,2.29221,0.89889,0.706815,0.753936,0
32,0.0106664,-0.0113775,-2.44524,-1.7894,0
32,-1.0445,-1.03384,-1.10276,-0.897877,0
32,0.863231,0.92078,0.012136,-1.01159,1
32,3.19247,3.19247,3.18247,2.47566,0
33,-0.53852,-0.574421,-0.612716,-1.98453,0
33,-0.427905,0.110614,0.117988,0.125854,0
33,-0.897425,-1.02803,-0.453605,1.85052,0
33,-0.00652032,0.957254,0.84664,-1.2995,1
33,0.0149681,-0.04238,0.141576,0.922659,0
33,-0.0556972,-0.0159659,1.89336,1.77537,0
33,-0.082052,0.0875222,-0.0452053,-0.75294,1
33,-0.456488,-0.456488,-0.0170303,-0.463624,0
34,-0.288781,-0.308033,-0.407715,-0.434896,0
34,-0.231529,0.0572525,-0.0610693,-0.0651406,0
34,0.0136434,-0.153658,0.228575,-0.622625,0
34,-0.158607,-0.014553,0.0426995,0.396066,1
34,-0.0394756,0.0421073,1.3396,1.62838,0
34,-0.102185,-0.141661,1.38691,1.40437,0
34,-0.0194866,0.0207857,0.0449145,-0.219685,0
34,-0.143179,-0.143179,-0.151105,0.0376204,0
35,-0.260722,-0.278104,0.296644,-2.14305,0
35,-0.314813,-0.0540906,-0.405236,1.81894,0
35,-0.63285,0.67504,0.396936,0.423399,0
35,-0.344747,-0.977597,-0.597688,-1.24725,0
35,-0.333242,0.355458,0.379155,-0.0346341,0
35,-0.140151,-0.473393,-0.507219,-0.581523,1
35,0.199832,0.213154,0.49494,0.891876,1
35,0.355682,0.355682,0.504952,0.786805,1
36,-0.056207,-0.0599542,-0.829358,0.884648,0
36,-0.173586,-0.117379,0.125204,-0.767751,0
36,0.232087,-0.481485,0.296038,0.315774,0
36,-0.698952,-0.247559,-0.364938,0.389268,1
36,0.150313,-0.160334,-1.14433,-1.20053,0
36,-0.565633,-0.41532,0.443008,-0.27447,0
36,-0.502547,0.536051,0.171023,0.467061,0
36,-2.65709,-2.65709,-2.51617,-2.20303,1
37,-0.183126,-0.195334,-0.208357,-2.72563,0
37,0.163183,0.346309,0.369396,0.394022,0
37,0.57704,0.615509,0.810843,-0.864899,0
37,2.34663,1.76959,1.42328,1.51816,1
37,0.818527,0.873095,-0.931302,1.23945,0
37,2.40294,1.58441,1.69004,1.32065,0
37,-1.83573,-1.95811,-1.08501,-0.27417,0
37,3.56287,3.56287,2.7955,1.92986,0
38,-0.970649,-1.03536,1.10438,-1.24025,0
38,-1.32937,-0.358722,0.382636,1.79471,0
38,-0.281498,-0.802982,-1.83834,-2.00061,0
38,-0.452531,0.300265,-0.0584567,-0.0623538,1
38,-0.598169,0.638046,0.680583,-0.482147,0
38,-0.205204,-0.803372,-0.85693,-0.152638,0
38,0.671643,0.71642,1.35447,2.59894,1
38,1.29168,1.29168,1.85246,1.794,1
39,0.598825,0.638747,-0.68133,-1.37094,0
39,1.15095,0.552129,-0.983415,-1.04898,0
39,0.5573,-0.977531,-0.338785,0.36137,0
39,-1.51089,-0.594453,0.327498,-0.349332,1
39,-0.0467349,0.0498505,-0.0531739,-0.840748,0
39,-1.89785,-1.94459,3.30459,2.78697,0
39,1.52077,-1.62215,-1.672,-1.33322,1
39,-2.03041,-2.03041,-2.07423,-2.40173,0
40,-0.142852,-0.152376,-0.629122,-1.32134,0
40,-0.120973,0.0218797,-0.0233384,-0.487254,0
40,-0.397816,-0.825084,-0.235281,-0.250967,0
40,-0.349179,0.424337,0.446217,0.475964,0
40,-0.0868259,0.660989,0.705055,0.847908,0
40,0.527063,-0.0926143,-0.0987886,-0.461107,1
40,0.399175,1.78178,1.95863,1.72334,0
40,0.425787,0.425787,0.518401,0.964618,0
41,-0.122383,-0.130541,1.34588,-1.43561,0
41,0.309462,0.431845,0.460634,0.491343,0
41,0.082822,1.0397,-0.222066,0.287899,0
41,1.06306,0.0883435,-0.343501,0.466249,0
41,-0.249919,-0.26658,-1.76631,-1.8887,0
41,0.0360246,0.285943,1.36507,0.904433,0
41,0.0309699,0.0330346,0.284352,0.0144465,1
41,0.0707073,0.0707073,0.305006,-0.132103,0
42,-0.0565884,-0.060361,-0.064385,0.0686774,0
42,-0.00630251,0.0502859,0.0536383,-0.43955,0
42,0.0400397,0.042709,0.10307,0.109941,0
42,0.358114,0.318075,0.267789,0.285641,1
42,-0.0192288,-0.397818,-0.494724,-0.559109,0
42,-0.352444,0.0205107,0.0218781,0.29243,0
42,0.380918,0.406312,0.424339,0.321269,0
42,2.02765,2.02765,2.04816,1.96348,0
43,-0.384647,-0.41029,-0.437643,1.71912,0
43,0.255856,0.640503,1.02913,-1.74124,0
43,-0.166232,-0.177314,0.232976,-0.248508,0
43,1.64801,1.81424,0.849435,-0.906064,0
43,-0.744732,-0.794381,1.14173,-0.469953,0
43,0.749771,1.4945,-1.70177,-1.1013,0
43,0.797319,-0.850473,-0.847339,-0.614363,1
43,-1.81579,-1.81579,-1.59414,-0.845472,1
44,-0.110595,-0.117968,-0.125832,0.134221,0
44,0.0558815,0.166476,0.177574,-0.189413,0
44,-0.0385319,0.856487,0.974455,1.03942,0
44,0.761856,-0.0411006,-0.207577,-0.221415,0
44,-0.159128,0.169737,0.181053,0.0552205,0
44,-0.392504,-0.551632,-1.33979,-1.16221,0
44,0.411774,1.50146,1.67119,1.81791,0
44,0.439225,0.439225,0.588408,0.795985,0
45,0.319212,0.340492,-0.501881,-0.535339,0
45,0.675892,0.356681,-0.380459,-0.405823,0
45,0.386459,-0.447246,0.0232673,-0.0248185,0
45,-0.831516,-0.412223,-0.0555425,0.0592454,0
45,0.967986,-1.03252,1.10135,0.782141,0
45,-2.10761,-1.13962,2.18197,1.80151,1
45,1.99039,-2.60554,-1.60392,-1.62719,0
45,-2.12308,-2.12308,-1.21559,-1.16005,1
46,0.50173,0.535179,1.63805,1.83915,0
46,-0.311854,-0.813584,-0.867822,-0.925677,0
46,0.198603,1.90792,0.372254,-0.397071,0
46,2.00052,0.211843,1.02543,-1.09379,0
46,0.229118,-1.2224,2.03418,1.53245,0
46,-1.39039,-0.244393,0.260686,1.12851,0
46,1.42377,-1.51869,-1.30389,-0.931636,1
46,-3.17312,-3.17312,-2.92872,-2.01457,1
47,0.0448153,0.0478029,-0.0509898,1.4618,0
47,-0.0825862,-0.127401,0.135895,-0.499775,0
47,-0.115506,-0.964935,-0.917132,0.978274,0
47,-0.78142,0.123207,-0.00419481,-0.00447447,0
47,-0.0897428,0.790384,-0.843077,-0.138523,0
47,0.64526,-0.0957256,-0.102107,-0.570647,1
47,-0.335949,-1.41212,-1.49625,-1.55972,1
47,0.358346,0.358346,0.454072,0.449877,0
48,0.664622,0.708931,-0.756193,-1.20758,0
48,1.61289,0.948271,-1.01149,1.604,0
48,1.23371,-1.31595,-0.607023,-0.887019,0
48,-2.61148,-1.37778,-0.429504,0.458138,0
48,0.271977,0.290109,1.6486,0.516496,0
48,1.60275,1.33077,-2.28575,-0.823943,0
48,-1.38663,1.47907,0.30945,-0.522131,0
48,-1.67447,-1.67447,-1.41949,-0.989983,1
49,-0.291471,-0.310903,-0.33163,0.353738,0
49,-0.299265,-0.00779329,-0.00831284,0.00886703,0
49,-0.572054,-0.610191,-0.299288,-0.319241,0
49,0.231715,0.803769,0.811562,1.91888,1
49,-0.421792,0.449911,-2.13983,-2.47146,0
49,-0.250854,-0.672646,-0.777713,-0.786026,0
49,0.104332,0.111287,-0.479905,-0.180617,0
49,0.322059,0.322059,0.717489,1.2611,1
50,0.0471709,0.0503156,0.0536699,0.325457,0
50,-0.056305,-0.103476,-0.110374,0.868589,0
50,0.0511471,0.57585,0.525534,-0.56057,0
50,0.594416,0.0545569,0.158033,-1.86299,0
50,-0.064682,0.0689941,-0.0735937,-0.37871,0
50,-0.465132,-0.529814,0.565135,-0.0570931,0
50,0.550419,-1.80905,-1.87805,-1.77286,0
50,-0.587114,-0.587114,-0.647753,-0.229208,1
51,-0.181265,-0.193349,0.7115,1.846,0
51,-0.403793,-0.222528,-0.237363,0.253187,0
51,-0.605345,1.06614,0.399106,-1.20461,0
51,0.353802,-0.645701,-0.423174,-0.451385,1
51,-0.0327546,0.0349382,0.307788,0.616006,0
51,-0.377133,-0.409888,-0.437214,-0.674577,1
51,-0.235579,-0.251284,0.0372674,-0.0654598,0
51,0.912579,0.912579,0.786959,1.21013,0
52,-0.194949,-0.207945,-0.421608,-0.449715,0
52,-0.426792,-0.231843,0.2473,0.557374,0
52,-0.0843619,0.0899861,0.485243,-1.86301,0
52,-0.362482,-0.446844,-0.678687,-0.723933,0
52,-0.198826,0.212081,0.393165,0.662015,0
52,-0.0851897,-0.284016,-0.30295,0.134992,0
52,0.0775461,0.0827159,0.22622,-0.374089,1
52,2.86535,2.86535,2.99414,3.53611,0
53,0.41851,0.44641,-0.476171,0.658954,0
53,0.766457,0.347948,-0.371144,-0.438505,0
53,0.582708,-0.621555,-0.175145,-1.12912,0
53,-1.21348,-0.630771,-0.282823,0.301678,0
53,-0.112913,-1.15457,-1.23154,-0.613771,0
53,-0.961969,0.12044,0.927426,0.516327,0
53,-0.69468,1.15972,1.26557,0.292676,0
53,-0.740992,-0.740992,0.128469,0.411293,1
54,0.485591,0.517963,-1.10272,-1.17623,0
54,0.471038,-0.0145526,0.0155228,0.0165576,0
54,0.691056,-0.895234,0.138562,0.1478,0
54,-1.57641,-0.737127,-0.751679,-1.84673,0
54,0.481383,1.24848,1.33172,0.846126,0
54,1.68393,0.513475,0.547706,0.563229,1
54,1.47654,2.294,1.84271,1.98127,1
54,1.57497,1.57497,1.0615,0.288317,1
55,-0.179821,-0.191809,0.204596,0.347939,0
55,-0.684111,-0.50429,-0.709957,-0.757288,0
55,-0.179095,0.191035,-0.000773768,1.46047,0
55,-0.127675,-0.30677,0.358814,0.39886,0
55,-0.0695156,0.104315,-0.111269,0.153065,0
55,0.0236454,-0.07415,0.791591,1.25275,0
55,-0.0082537,-0.102236,-0.167407,-0.0659963,0
55,0.00880394,0.00880394,-0.0790933,0.294838,0
56,0.243641,0.259884,-0.277209,0.29569,0
56,0.817013,0.573372,-0.611597,-0.65237,0
56,0.432387,-0.461213,-0.201329,-1.01281,0
56,-1.46226,-1.02988,-0.456506,-0.62355,1
56,-1.01461,-1.28626,-2.45462,-2.17741,0
56,-0.123619,1.08225,1.55977,0.948173,1
56,1.00455,1.16426,1.37201,0.422497,1
56,1.07152,1.07152,1.1544,0.569818,1
57,-0.219104,-0.233711,-0.249291,0.265911,0
57,-0.151504,0.0675997,0.0721064,-0.162223,0
57,-0.474177,-0.505789,-0.272078,-0.290217,0
57,0.906729,1.38091,1.31331,1.5885,0
57,-0.251198,0.267945,0.285808,0.0365161,0
57,-0.184267,-0.435465,-0.464496,-0.312412,0
57,0.955963,3.00964,3.27759,3.54966,0
57,1.01969,1.01969,1.25519,1.63636,0
58,-0.274241,-0.292524,0.312025,-0.332827,0
58,0.744345,1.01859,-1.08649,-1.15892,0
58,0.333446,-0.355676,-0.6482,1.52948,0
58,-2.27246,-1.93901,-0.920424,-0.981786,0
58,0.928145,0.990022,-1.05602,-1.36805,0
58,2.95009,2.02195,2.15674,1.07025,1
58,-1.98879,-2.12138,-1.13136,0.298609,1
58,3.50689,3.50689,2.63676,1.71633,1
59,-1.06978,-1.1411,-1.21717,1.29831,0
59,-0.507088,0.562689,1.32371,1.42652,0
59,0.480372,0.512397,1.65349,-1.76372,0
59,1.84118,1.3608,0.119829,0.127818,1
59,0.371707,0.396488,-0.42292,-1.64009,0
59,1.4498,1.07809,1.591,1.06348,1
59,-1.40479,-2.28738,-1.89089,-1.76465,0
59,1.49844,1.49844,1.14996,1.03013,0
60,0.225496,0.24053,-0.256565,0.273669,0
60,0.604579,0.379083,-0.878829,-0.937418,0
60,0.529019,-0.564287,-0.323757,0.345341,0
60,-1.22826,-0.699239,0.124664,-2.47158,0
60,0.49468,0.651438,-0.694867,-0.438302,0
60,1.13838,0.527659,1.21272,0.857334,0
60,-1.06443,-3.5494,-3.08564,-2.76189,0
60,1.13539,1.13539,0.562836,-0.705528,1
61,0.0358884,0.038281,-0.0408331,1.17966,0
61,0.436383,0.400495,-0.427194,-0.766899,0
61,0.45136,-0.578598,-0.540317,0.576338,0
61,-1.02389,-0.48145,-0.0809559,-0.086353,0
61,0.21893,0.66553,-0.709899,0.161692,0
61,0.85746,0.233526,0.770051,0.222148,1
61,-0.781906,-1.52009,-1.31485,-0.855809,1
61,0.834033,0.834033,0.249094,0.168138,0
62,0.627021,0.668823,1.26471,2.18008,0
62,0.782771,0.155749,0.166133,-0.177208,0
62,0.549296,1.34978,0.164115,-0.38936,0
62,1.85133,0.585916,0.430167,1.22395,0
62,0.0853713,-0.431292,1.89601,1.26899,0
62,-0.495399,-0.0910627,-0.0971336,0.068999,0
62,-0.506326,-0.540081,-0.460045,-0.09502,0
62,1.6063,1.6063,1.51524,0.367782,0
63,0.712982,0.760514,-0.952035,1.0155,0
63,0.318434,-0.394548,0.420851,0.448908,0
63,0.679385,-1.02436,-0.13183,1.50542,0
63,-1.68502,-0.724677,-1.11922,-1.42569,0
63,0.302664,1.18894,-1.56715,-0.854172,0
63,1.43748,0.322842,0.344364,0.765215,1
63,-1.45496,-1.55195,-1.26821,0.143129,1
63,1.72427,1.72427,1.40143,0.870998,1
64,-0.231376,-0.246802,1.09998,1.6303,0
64,-0.0973209,0.134056,0.142993,-0.152525,0
64,0.253329,0.514644,-0.516584,1.25692,0
64,0.752697,0.270218,0.136162,-0.14524,1
64,0.261502,0.358292,0.696774,0.92815,0
64,0.614835,0.278936,-0.297532,-0.154539,1
64,-0.588128,0.627337,0.382178,-0.796182,0
64,-1.33432,-1.33432,-1.05539,-0.919225,1
65,0.472542,0.504044,-0.537647,0.573491,0
65,0.672237,0.199696,-0.213009,-0.962255,0
65,0.663938,-1.34109,-0.837042,-0.892845,0
65,-1.96547,-0.7082,-0.508505,0.542405,0
65,-0.022572,-1.85391,-2.10481,-1.56716,0
65,-1.71396,0.0240768,-0.0256819,-0.927796,1
65,-1.13243,1.95634,1.9775,1.14046,0
65,-1.20793,-1.20793,-1.23201,-0.723501,0
66,-0.0266421,-0.0284182,-0.0303128,1.27016,0
66,-0.239778,-0.213136,-0.227345,-1.17803,0
66,0.203932,0.217528,0.245946,-1.26281,0
